"id","user_id","active","language","administrator_id"
693,"1967b42e-e92a-4225-9bdf-b90b30d4eae9",False,"en",316
799,"a5c42a2c-8e83-4c52-9f30-052148dc7144",False,"en",66
794,"1a9ca465-8557-4f1e-b11f-45c93ce8ea2e",False,"en",27
747,"e7b6feff-0a61-4639-b820-d7e07aeffbbd",False,"en",318
796,"73101c84-7a45-49ca-94e3-2a47c610ee14",False,"es",66
797,"f388a865-806e-4d58-b21e-cb33bd0ea298",False,"en",8
791,"ea075543-23b5-457f-9ddc-31e4f6751135",False,"en",307
798,"5036427f-779a-487b-a534-9daf3e85ba1b",False,"en",27
800,"840dfbe7-c8fb-4641-abfb-c8d13fc6a482",False,"es",335
801,"9563791b-8f8f-4c75-bb0f-d0c561f47cc7",False,"en",335
802,"071e4e94-f3eb-4717-a691-1a4000274d30",True,"en",335
781,"29151265-bd9a-45a0-acce-9b3e102f29fe",False,"en",272
786,"ca843901-09af-4586-b289-d7fea9d6a9d3",False,"en",272
763,"7273e688-e211-4ef4-a0fb-c0081571d723",False,"en",253
782,"48b58feb-6d20-49ed-a7b7-e01e26cc9092",False,"en",272
778,"fd77a8c0-fd0e-4d0d-86e8-45fe3fea20a8",False,"en",272
770,"2be41900-4b34-48ae-baf3-e6c265098835",False,"en",314
752,"bfb9329c-3610-4bae-ac9c-3b9b84419fd8",False,"en",306
803,"4a743989-b2b9-4209-9459-e16024969790",True,"en",335
804,"02ce938a-7872-4a29-96c6-3326121b34c7",True,"en",335
805,"1bc3cea6-f0ec-40fb-9295-34aefa56cc3d",False,"en",337
834,"c96afe9f-b052-4f32-b680-125da6ff3dad",True,"en",307
835,"3fb8e10c-97a1-4090-ace5-639391c8a258",True,"en",342
836,"e4ce7c8d-8d6a-41c0-8938-1c8b9e5298f1",True,"en",342
837,"a223f340-f547-4bf2-a446-f3542ad25d60",True,"en",342
838,"6d6bd648-9169-4a05-a4fb-c50d40b4cb6b",True,"en",342
839,"5c23884f-84a1-4523-ba18-6543f5479da8",True,"en",342
806,"90df3b5b-08ae-4e89-82b1-ce1d4d9c7da2",False,"en",336
840,"07846da1-ecbb-4911-85bc-64a828be78ac",True,"en",342
726,"3bcfb790-421e-49a7-84ee-9ef0f4cdf930",False,"en",318
853,"6b7d9e13-6418-4a0b-8a47-c546aca1542d",False,"en",253
807,"22e2a930-bb07-4dc8-95c3-5976765fe320",False,"en",314
809,"eaa879ef-11a5-4d7c-9806-407692bfdba5",False,"en",307
811,"affdf65d-bcee-4dea-9b8b-805cbf8fd714",True,"en",27
810,"7460e2b5-745b-43f5-830f-a3700b372967",False,"en",300
5435,"e3c412fc-a485-435b-a2db-f9f6e7ed5cfd",False,"en",806
813,"b92b53c2-0c97-44d7-9fd0-5489cc821efd",True,"en",300
854,"0f569d5d-3937-4758-8c1d-450eed3d3d06",False,"en",356
863,"c6d23f9c-e116-4040-9b9f-85b52f163f68",True,"en",27
857,"c12a2a65-61eb-4c6c-984b-79dde1dc24e4",True,"en",307
844,"d453513c-244a-46c3-9332-a8391ceb8764",False,"en",300
814,"0def7523-7334-4c34-b0ac-335bf164e523",False,"en",339
858,"fbdf5218-472c-4141-98c7-244a5bccfaee",False,"en",358
850,"328d4472-5bdc-4f15-a820-d2ddf947b814",False,"en",332
843,"6198a15e-9a81-4bbe-93b8-952d748c65b9",False,"en",342
876,"a0b32981-11f8-4029-b3c9-41b89a8a800e",False,"en",358
864,"9451b547-1938-47f1-ab55-9257049a9951",True,"en",27
816,"0fcbcd50-360b-469e-8388-ee5d7e5090a5",True,"en",339
866,"0b6cc541-5a70-48c7-aa99-4113bf1dffb6",False,"en",351
815,"019a8ffd-f7f1-4fef-ac66-eceb6f09ac1a",False,"en",339
881,"0ad23bb3-9e1f-40b0-87cd-79a0d35268fb",True,"en",307
821,"87e9d660-8a8a-46cb-98bc-e470843869d6",False,"en",27
822,"a1cfd366-d19f-400b-871f-f4204d43e9c0",False,"en",27
823,"4c6db79b-0f42-46e8-8090-e14e95c2d8c4",False,"en",27
851,"95ca45d8-91c6-40ce-9248-836563bcc209",False,"en",27
818,"1e237564-99dd-4c2d-9245-5313bf3d4460",False,"en",300
852,"7e94f9da-6d60-42dd-9a0e-8296d089f420",True,"en",27
845,"8726e89a-2697-4624-863d-e4c6f2da1467",False,"en",342
819,"107f20a0-a3a7-4aff-a0e4-04bb3fda501c",False,"en",338
828,"96873be4-b64a-48c7-84d5-eba441ff5f4d",True,"en",307
820,"c1f42cdf-135c-49e6-883a-4ab8fb732762",False,"en",309
847,"25974ebb-e928-4741-a8b3-2f5930141def",False,"en",27
824,"de965ef5-d0d0-40f5-b498-883b3846f2d3",False,"en",307
848,"79aec74a-6aa5-499c-85e0-bc4a319cddde",False,"en",8
849,"b1e024f7-aa11-406b-a049-4507dccade4d",False,"en",27
841,"271616f7-4276-432a-8b79-702ca93e207d",False,"en",342
871,"df2a810e-50e2-4437-997c-8cdec377200a",True,"en",13
829,"2565eba0-6136-4eb3-a77d-01643783eb8a",False,"en",314
830,"562f00a5-20d9-4d04-814c-c0bc089c0c06",False,"en",310
827,"a8eca40c-6fd9-471f-abd7-29ba7c6c3277",False,"en",27
861,"cca9d63d-3de8-4f5d-b8ad-18bf28877318",False,"en",66
860,"1e6b43b2-10cc-438d-845f-cb46d8778adf",False,"en",66
825,"e67b5aa9-8fd8-45ca-96d0-6fb3e6122d0f",False,"en",300
859,"8fe959db-d319-49b3-aca6-ac2b8a5f6305",False,"en",8
869,"4e656fa0-c117-4ac4-9825-6da33ab6564d",False,"en",314
856,"f249a381-e668-4b55-b746-b6feaabbb871",True,"en",27
862,"6f9cea36-c363-456e-8bfc-3e7c57cacb97",False,"en",358
842,"c1cfed9f-afac-4895-8db3-da519781c146",False,"en",66
872,"3249a571-8c2b-4e89-a499-d37ee84d8a03",False,"en",314
877,"dcc91a52-574b-49ff-9087-6d60709f1b8b",False,"en",358
868,"d7ca48b2-7e64-4947-b50e-29905e396abb",False,"en",314
817,"fa0e26f0-677a-4676-9bd1-4ba07a949580",False,"en",314
874,"6043b627-dd24-4888-9d5f-00288edc6610",False,"en",307
833,"b044c078-8941-4ae3-8cd3-66df28d368b0",True,"en",343
870,"53263ca7-fecb-403f-87fd-b99138cb0a4d",False,"en",314
808,"e28b6d15-269b-4358-8944-8680823f9505",False,"en",333
855,"abfb63d3-e9aa-4acd-bfdb-3c90e245f539",False,"en",27
826,"39a5d5ba-3d91-47b4-84c5-51a678373971",False,"en",314
875,"dc4c863a-0687-4b53-920a-039a0095b310",False,"en",66
879,"268a5fc4-82f2-4f27-b04c-9942a0dcf592",False,"en",314
878,"0b5bd5f9-6796-49ec-ad17-41d7d3de6595",False,"en",300
873,"5b1d2bc0-03af-463b-a6b3-ca651f50890e",False,"en",307
880,"a6ebfe26-4e30-4591-8362-0196990aea69",False,"en",314
846,"4967ee2f-8302-4ce0-bb2f-444fd498e910",False,"en",27
867,"ac231e10-4c4b-4140-8d31-4e38ae903afb",False,"en",8
831,"4f3b6861-5d3c-40bf-b484-2ce6a2bd7e0c",True,"en",8
832,"fccbf391-c0ce-4442-b9ac-6a31be4f1b1d",True,"en",343
937,"4442c381-1dbf-4dc5-a65d-98372a63edfe",True,"en",307
5436,"5cdc9002-add1-48d4-883e-9d76b12452a3",False,"en",826
933,"adcb64fd-45ca-49e7-a671-abc036a234a6",False,"en",27
910,"f21c60e1-f8fa-43ac-bda1-f884da954c3f",False,"en",344
929,"a708f143-3677-4b80-8bc3-914772408dc7",False,"en",66
927,"8e0f440f-94e6-46a5-9feb-6f51c9fa237a",False,"en",314
898,"2157716d-45bc-4fc3-a824-1813e3bd3410",False,"en",87
944,"23642f11-504e-4519-acb0-3070b1cfad20",False,"en",374
908,"a0d61474-1dcc-41eb-b36c-2c613a5a0ed0",False,"en",344
899,"3015c266-55c1-4c6a-95d3-d61a284f93e3",False,"en",87
922,"726d9795-f2a5-40b0-ae82-31d038871c62",False,"en",310
930,"7844f67e-ddb2-4434-9e96-dc2901152b45",False,"en",66
900,"64101fb0-4589-498c-8281-21f887ef7118",False,"en",300
896,"29408cc0-63fd-41a0-a40e-58d95f791f16",False,"en",344
905,"f468d9a9-d15d-4b04-a3c7-f1da7ae13e72",True,"en",307
923,"895e9d80-4bf4-44c4-bd85-4645ca6bf234",False,"en",310
883,"d3c14039-bc2b-4f7a-bfb2-fb589e3836fb",True,"en",8
884,"19b6f5aa-7086-45fb-b9bd-34c939e1e5fa",True,"en",8
885,"df340eb3-a70f-4857-975c-366c99fd50cc",True,"en",8
906,"3b932290-c367-4292-b217-3019debca465",True,"en",307
901,"c125b072-a451-4f49-ad8f-cd6eb1dfd37f",False,"en",339
907,"47455a93-0ff7-4e60-ae68-33f45e11cb91",True,"en",307
911,"bb80e4c9-a83c-4022-b0f3-bd0f663d5f2c",False,"en",344
931,"3ca0033e-36c0-44ab-9ca6-2c50fe4b917b",False,"en",66
887,"8f533cf6-91f9-40d4-8208-1c68dedf8fc0",True,"en",8
888,"6685d8ac-75ce-4bfb-939f-b16122a095e9",True,"en",8
889,"f5fb8dcf-3f3a-4e5c-88a7-b495cc00e9d6",True,"en",8
895,"7c9a79e3-fa3c-4490-b681-aaf31ec2a99e",False,"en",310
932,"00f7bb91-f161-4377-b450-a719d43b46c7",False,"en",66
935,"ab4e225d-5b15-4935-abd1-535af45d2690",False,"en",87
865,"0bbe5226-0e84-4971-85e5-67e826a601e0",False,"en",300
886,"7e892f5d-a374-4aff-aa27-c3faa665d8ee",False,"en",314
913,"ae4e5d38-2b45-4c52-b959-7ca9c83f0d05",False,"en",253
924,"ddf58144-b9bb-4ce3-a645-268abb033ca2",False,"en",87
925,"505d6030-fd0a-4aa2-a1af-0d8b8516b40e",False,"en",87
897,"05d9ade1-f6fc-4d16-ba72-5db75cd6600b",False,"en",314
915,"f9840f01-1e58-4334-8ad9-2e1f6dfab744",False,"en",314
916,"836cfd7b-311c-47f3-87b7-329c4b828959",False,"en",314
892,"bbad43a5-e753-4678-af6c-c985b7e1e9c8",False,"en",253
920,"e174d7a8-f25f-4b8e-bbbe-53906e777eb0",False,"en",371
882,"367f5148-c6a2-41fa-9fd9-609202ae67e2",False,"en",314
912,"d0c2687b-0984-40c7-989d-3163d1a6a87c",False,"en",314
909,"bec77315-522f-4acb-926d-4a9b0dc081f6",False,"en",344
939,"281b49b4-a63b-4acf-b674-67464fcbfaf5",False,"en",27
926,"6b9fda0b-4df7-483f-8fbd-3980a04cf48a",False,"en",314
928,"7d8b1332-7906-4461-bc9d-9094fb0f764d",False,"en",307
917,"c1f2ed70-4b85-47a1-9e71-5b700e3e3984",False,"en",314
934,"3a416376-9d64-4925-aedc-7dd65669139d",False,"en",307
919,"5f22ed58-ca32-4dff-a43d-436004c054e1",True,"en",307
812,"499dbeb3-5f38-41fc-a7a9-5d1464addecd",False,"en",300
918,"85c9571f-d7e4-4b58-b8d7-f755f0660624",True,"en",307
903,"024b3f67-ac3e-4fe1-ac80-e44c424ec6d6",False,"en",87
936,"6bb32bca-060d-4ca0-a9d4-7242ffb7503d",True,"en",307
902,"579b35a4-3e23-422f-85d2-6d5bc3ee463e",False,"en",87
914,"4a19327b-1dcf-4f95-a0c2-86dd72001fac",False,"en",314
940,"76770d6d-b916-42e2-aed5-85482ccb832b",False,"en",27
941,"f7a090d6-eab0-4263-9977-41c4057af627",False,"en",373
942,"62913317-5981-4e1e-a396-0896c002c19b",False,"en",373
943,"86eef875-e860-44c5-b084-181fff6c9fef",False,"en",27
8027,"72eb8bb6-01fd-438a-96fa-9a980c79d451",False,"en",880
891,"afdcd70d-c139-4798-aed6-0cdf6b07073f",False,"en",310
1180,"c1b29017-299b-44e7-add8-3a7ed1f7b0b8",False,"en",8
648,"34151abf-2d21-477f-b905-fdf320ed8c4d",False,"en",286
890,"174aeb46-7dd4-4d37-941c-fcec10813a86",False,"en",8
893,"1f07a40a-2b52-4e11-ab45-f1e275d4c7b3",False,"en",66
894,"36df73eb-8900-48ad-9bd4-bf1f4457bebc",False,"en",66
921,"5958b664-c9d2-4815-88f3-4c8da6b84731",False,"en",66
964,"aea112b4-b136-4395-b55a-065f52f77ef0",False,"en",66
975,"f6d54503-4b89-49ed-ad81-0022447ab0b4",False,"en",344
954,"8e21cb4d-7da2-4690-bac6-f606669860d1",False,"en",8
955,"05c7563f-4e09-4116-aa04-d684f0edfe51",False,"en",8
948,"3d8364b6-7106-468b-826a-dfb874d86097",False,"es",27
956,"adfdb96e-c65c-4107-be12-25564ee17e30",False,"en",27
957,"58b061bf-66ef-44eb-aabe-cbd545748312",False,"en",27
958,"080db8cf-1054-4cb5-b862-51257b8a2dd8",False,"en",8
965,"4698d65f-a345-4536-9371-c3c9863c44d4",False,"en",27
959,"2eb159b8-9275-4328-b3c2-7abeca34e1e9",False,"en",27
960,"2530e1ad-d9ed-48b2-89a7-bbf629ff8bb3",False,"en",27
949,"b7f5723c-1a2b-490f-8e25-bd80a5649635",False,"en",27
952,"c97590e5-c6c4-4bac-95ea-3237473949ee",False,"es",27
961,"a4764ea7-9562-4724-a4c6-d3ce96142a80",False,"en",8
946,"bea1ef1a-5af0-4ad5-becc-76440749dc94",False,"en",344
978,"5af56d9a-ecb3-45a3-bff3-6f7561fefc44",False,"en",87
971,"adc63dc6-8a7a-4982-b32b-cb2e360b5107",False,"en",358
951,"844ae05c-bae3-4bd8-b5b4-94911d5d6bad",False,"en",358
947,"cdd93e34-62d2-401c-ad44-f9bc206a9905",False,"en",87
974,"72f780c4-6d6c-4587-9f9c-1e659fa5c5be",False,"en",366
945,"aae58e5d-4ff8-4c13-b817-24b4ddc6a069",False,"en",314
962,"07e93adf-38cd-417c-8cdc-09801839ee29",False,"en",87
983,"d81785fa-2405-476e-9a3e-a9c18db11b8a",False,"en",376
950,"9990b870-0a23-4630-b638-332ea343c16c",False,"en",314
980,"aaf7df7d-555b-404b-93c6-849e39a566cc",False,"en",366
953,"76e09874-c890-4623-929d-e80bf573d92d",False,"en",344
963,"bae5516f-f253-4cdb-bc30-f7014fe894b2",False,"en",366
968,"c14cd0ac-68e1-45a6-8910-3c7654358151",False,"en",344
972,"3e35bb9f-f864-4fdc-9798-67fb3937f99c",False,"en",375
973,"7efd38ca-8f95-4a0b-a03f-52e7effe4063",False,"en",375
986,"c38563b3-bc39-4d59-818c-f22eb67830a8",False,"en",314
985,"469318c1-9058-400d-a922-72115417e6a6",False,"en",314
984,"41eff818-b291-4c44-bc61-c9164879b3cc",False,"en",377
979,"14e6fda8-1e68-4e5d-addc-6ca3f482c708",False,"en",87
976,"583a1fc4-271e-417f-9ce7-4a3953528b02",False,"en",314
967,"0133e0b8-d48b-4c15-937d-8003acaaed25",False,"en",253
982,"da7c37bf-b380-4b6e-9f63-e7a88fd0c4d7",False,"en",358
969,"4e5b733b-002c-4a1a-b258-47ad468cd3f4",False,"en",314
966,"08d04ea6-70f9-4088-9d86-abb1b1d6d6bc",False,"en",87
981,"76a71b69-6c65-4aea-a498-2ffee4088a12",False,"en",358
970,"e9d9b178-17f1-43b6-880e-3215db94432b",False,"en",300
989,"b7321733-adc4-4861-8d78-9a35adfac801",False,"en",349
987,"a99b0866-5b19-485a-9b46-9ba3bd49791c",False,"en",366
990,"26ab2e82-724f-4081-9ef6-e7b6365d9456",False,"en",366
977,"aab95fe2-51a7-48d3-8f34-4338616e50e3",False,"en",253
991,"66669450-6130-412e-ae49-c7bf4f6a6220",False,"en",362
992,"c23e98b0-fcfb-4dbd-b162-fb5e6e669876",False,"en",357
994,"01bfc34b-b4df-490a-802e-2e0c90777578",False,"en",366
995,"7d5d0e03-7ff3-4271-9c3f-41028e37275f",False,"en",366
993,"8f1514bc-7b2c-4f71-9c67-8a8efb282753",False,"en",366
996,"7f657775-cd91-4e61-ab2d-e519823b2aec",False,"en",376
5437,"b9026f76-cdbc-47ed-96f1-7e1d52bba1b9",False,"en",824
988,"0d025d44-be55-48e2-8456-221d4341f10b",False,"en",314
5477,"3f627ff9-c910-4e24-81d5-777aff74d14e",False,"en",809
998,"4a7fca8b-66c5-4fc5-8ea5-8949ecff503f",False,"en",376
997,"79fb526c-f6ef-4eb2-b679-13335232420c",False,"en",366
1041,"b97b63e8-7c0e-4214-8fc1-3d37473117f2",True,"en",8
999,"96439791-d1bb-4498-bff6-df18ba9caa46",False,"en",348
1038,"236ae26b-c431-4540-9b7a-edcf1e850d3c",True,"en",8
1027,"8f1b47d2-ec99-4e7c-9c1f-99557147c7ae",False,"en",27
1000,"fc28a565-f91d-4d32-8663-5fff6c8f347c",False,"en",378
1001,"9ff8a77c-4f8a-40f4-88bd-191e7a3f8b8a",False,"en",358
1039,"5d93e3f9-2fa9-4694-bb63-46f9dd5341df",True,"en",8
1003,"a8adae31-a7b7-456f-9c14-45401d0aeae6",True,"en",27
1032,"80623cb5-e559-4608-9d10-44650d75ffba",True,"en",326
1057,"d4f19cbd-19ba-46c2-91a2-867a071049e8",False,"en",376
1006,"03cfd401-f493-4fa7-847c-9df77833ee55",False,"en",27
1007,"6b82f618-3203-4376-a4f9-36abda26b5e7",True,"en",27
1040,"b1bd9a3b-6a8c-4c96-a56f-22975a5b1cba",True,"en",8
1056,"a2b09b47-abd6-489e-a09a-5b3982db2ada",False,"en",358
5438,"71d4bb13-2906-4870-96f4-554b21ab2c53",False,"en",836
5478,"b336bad2-9e4a-4f85-aa53-99bec94e81a3",False,"en",749
1042,"32010d9b-946f-494d-902a-a68d5433dc1a",True,"en",8
1043,"b1228ec1-7a5e-4ea2-8473-95d71245eeb4",True,"en",8
1018,"7fb5486d-62fd-4eec-9314-3d2a78499431",False,"en",87
1023,"41805ec4-66f1-491e-88f7-abb105bd3b50",False,"en",27
1010,"52130ac9-d910-4c72-8140-a4f329b77ef2",False,"en",380
1029,"0886b82b-adbc-40d0-a875-3cd28277c80f",False,"en",27
1008,"139eca16-6772-4f22-b017-843710c03f71",False,"en",27
1049,"8f0ff648-a42d-44ca-9343-761c84ce6bca",False,"en",384
1016,"455fbd1e-5730-40b6-a8c3-b99d19fd29db",True,"en",375
1024,"30748d04-3bb2-472d-88b7-47effd1cd9ec",False,"en",66
1025,"8998097c-55af-4ea7-9c47-7fd8f3651984",True,"en",358
1046,"1ee47ce3-712e-445f-8a8c-d2719782053d",False,"en",27
1045,"35a2354b-8d97-4109-95df-358f038fce09",False,"en",27
1017,"0e12b046-c551-4604-8eeb-36050dc53e17",False,"en",27
1009,"2ec48d88-2fde-4885-aec8-602b6b973911",False,"en",381
1055,"dff011b4-acd4-4f97-aa2c-3dbd2a9907d6",False,"en",87
1028,"8aaade5a-b360-46c8-97cb-903621437058",True,"en",27
1047,"0c9ea533-f3f1-47d5-872d-7a514aeea74f",False,"en",27
1026,"31bda96d-40df-4eb6-a729-dd901a06cfc5",False,"en",87
1034,"6538d4f2-ab0e-4081-ade4-b43b1f21f74c",False,"en",27
1044,"a0b2c65d-2570-44c0-b885-90cd4adc7ecf",False,"en",27
1012,"4390275e-c87a-4aa6-bc73-e72858a7b200",False,"en",314
1030,"2079f38f-6b0d-4c99-b842-0fd3a06104a8",False,"en",87
1035,"52835977-1157-4902-a83e-8215f3d0c897",True,"en",8
1036,"8359e0a3-b393-4013-97fc-4c84897f502f",True,"en",8
1037,"2e802621-ed6a-428b-90cc-bc345448b78d",True,"en",8
1050,"7a836c9f-d929-4905-8b67-429f2122f2fb",False,"en",326
1048,"6ded41c9-cd0e-4c48-baa7-9badc162243b",False,"en",384
1011,"aeef33c5-9cdc-4540-be43-c378971761b2",False,"en",87
1053,"373060b6-5566-464b-a635-18a41627c82a",False,"en",386
1002,"d89f4868-02f0-45e8-b7a4-6f8e33655bb3",False,"en",87
1054,"8d32b485-84fd-41d2-87ac-6b63aa57353b",False,"en",358
1013,"f4bb4d0d-87cf-42f4-8bec-39513504e466",False,"en",87
1014,"a6aafbe1-4343-4bdf-8baf-8bf33eedea00",False,"es",87
1031,"743cc710-bd0b-4638-bb60-079f8d5b17f9",True,"en",375
1005,"34db4224-1ad2-4a5d-b93d-8bce4e34992f",False,"en",376
1052,"fbb9c4da-a33a-4b37-a2aa-381adda34482",False,"en",87
1004,"478f5a27-5af3-4ec6-bdd1-a54e5d5252ca",False,"en",358
1051,"f7552fc8-d45c-453d-821d-793c137b11d3",True,"en",326
1015,"2404d3cb-287c-4079-8311-c7707fb53257",True,"en",375
1019,"3852e53f-6191-42b6-bf46-1f81970dd9e6",True,"en",66
1033,"a8248f0c-c265-49bc-b68f-3953665313ca",False,"en",358
1099,"d3112264-b0f1-4c54-89e2-2fe50bf3b75b",False,"en",8
1072,"e3443aac-cdee-4541-8fd4-1a25a185b43f",False,"en",367
1061,"b02ad561-bc26-4461-ba7e-717065175599",False,"en",344
1100,"06416f67-3233-40eb-821b-e7cfb9348680",True,"en",66
1059,"0c3a9a28-6632-42bb-92d3-56df2b9be1e3",False,"en",388
1101,"90388503-880b-4d4c-8cf4-3bb2084ad592",True,"en",375
1077,"dca7f045-99c3-4926-a51d-809b1b2ec678",False,"en",306
1060,"a57f7d56-9320-4cfe-a173-0fc3d859d7fa",False,"en",366
1078,"c16361eb-a751-42de-a4d2-927599101b3c",False,"en",306
1102,"ef1d2dfc-fd73-46bc-901a-003cabead95c",True,"en",8
1068,"ffc43e09-1474-4d95-aab7-86b2f688a3f6",False,"en",87
1076,"57496df9-ba38-4ef2-b848-698b7fb5b3c4",False,"en",314
1071,"a0bf5297-1752-4f57-abfd-a47e574fe7b8",False,"en",366
1062,"c3a715e1-34ab-412b-8712-39f5b8e39212",False,"en",358
1063,"e8d38f9d-54e0-4617-8fef-df636aa5c73e",True,"en",380
1085,"dd98336e-24c2-438b-a8a5-554bb8545ff3",True,"en",8
1098,"2f913fb3-7521-4642-9298-cf5b21fd801c",False,"en",8
1064,"2f4255be-4808-4ec0-8c9e-b80bcd72b0bc",False,"en",381
1070,"4df84b2d-6527-4a93-b37a-39c9bd21f7ba",False,"en",344
1065,"bfd32f98-3f4d-4bdc-837e-de0b491c57a8",False,"en",383
1086,"913acf27-01af-4d19-a929-14727130baee",True,"en",8
1079,"2040f999-e490-49bd-b96b-df78ee8958a6",False,"en",383
1080,"a67c3628-0b1b-4044-9a58-879d02c2d545",True,"en",358
1113,"5ce71b3b-3b7c-4dc8-95d4-7589b886ec99",True,"en",326
1066,"0444428a-a3cc-461e-94fd-18f429d9c2b9",False,"en",366
1067,"cfde2b4c-d20c-4aec-bf20-c8ff1521eb1a",False,"en",366
1073,"8bc624de-d9d1-431b-97c2-c4b64ad4c857",False,"es",27
1069,"a8cab390-e421-4601-8e28-670fb7ca4c9b",False,"en",87
5439,"2b9ec6b8-4ed6-42fd-bf99-547a377584c0",False,"en",837
1105,"9b322da0-f5dd-4deb-a22a-768adbda52e9",False,"en",314
1087,"af24435d-4c9b-4cd2-b6e0-897421035804",True,"en",8
1088,"4921e37f-a974-49b1-a414-f439dcc4fa94",True,"en",8
1089,"06d204fd-4a4b-47ae-83a0-cc5baf0eb39d",True,"en",8
1091,"4ab0cc40-746c-4978-9a0e-500ddeccc363",True,"en",375
1081,"c8cc2e1b-992f-43e0-8cc4-b1bcfa7c6cc9",False,"en",87
1092,"c24e00b7-1512-4220-86d5-d3cc774301a8",True,"en",8
1093,"754387cd-9eae-4cfe-9eea-2faed1456c20",True,"en",8
1094,"4fae0ef7-fcff-4d93-af53-edd03bfef4b4",True,"en",8
1095,"5ad310ab-86ea-484e-87df-478db5b3fe4d",True,"en",8
1096,"8481cf0a-6cc3-4fa2-ab0e-b2152a0cbb47",True,"en",8
1082,"4b389b76-b47b-4e89-b6b9-6ee57725e589",False,"en",348
1106,"a81c45f9-96d5-4517-8a59-988bc034223e",False,"en",383
1097,"15466625-154a-4c22-ac4c-e4dec7d7d23e",True,"en",8
1111,"5e040f2f-8576-4cbb-942b-4076c9498169",False,"en",253
1107,"b19aac77-e5d1-43c6-9213-5e0c784c0580",False,"en",393
1108,"c828ecfd-4780-4466-b712-56c691fcc0e6",False,"en",393
1118,"ef559649-3247-401c-abcb-0cc0cd46e9d7",False,"en",87
1110,"82756bc9-2c66-4b8e-8c51-ccb7d26d24aa",True,"en",306
1104,"c45e71e9-e045-493b-b917-1c6a8d091bf7",False,"en",66
1114,"2069609e-ffa2-43a2-aaf2-17b3a18b510a",True,"en",326
1119,"a659fcfc-68cf-4849-ba29-977b84ef29ff",True,"en",393
1116,"0af7986e-039e-4012-8fbc-b08a7ea92a12",False,"en",381
1115,"af01988a-ce3a-4ecf-a07c-7a1fb222d349",False,"en",381
1117,"b9c84193-f547-4f52-8805-1b0cbf05e919",True,"en",393
1103,"5d742cc1-932e-47e9-b606-a73af0542fe5",False,"en",393
8028,"206cc742-6aa5-4d63-81dd-ad014e55cdb9",False,"en",809
1109,"af76328d-d94f-48e6-927d-bf612f0a4bf8",True,"en",306
1181,"04fdca29-0dc2-4eae-b00e-d6041de237a7",False,"en",381
1090,"77d6ec3f-8a8b-4a17-b819-f1b7b7196af2",True,"en",8
1075,"41ffc225-bdd1-4f60-987b-8e34930b0883",False,"en",253
1112,"86d3483f-f719-4313-a789-7a4a0b010abe",False,"en",253
1083,"e6463359-96ed-46a9-a7d2-800114801283",True,"en",8
1084,"b04d73cf-6862-4558-9f18-624b79d1b8c1",True,"en",8
1120,"c5b83f8f-63dc-4c02-8b37-7ff4a183adc5",False,"en",358
1121,"467c2912-194b-4cb8-8d4d-dfe0985cc3fe",False,"en",375
1122,"2e312981-fd7c-45b3-86ad-8f6884b6f26f",False,"en",358
1134,"25fa04a9-2444-45e6-8b11-1ed1f395334a",False,"en",279
1127,"d8f0ddea-7dda-496e-8989-e0a2578f0586",False,"en",348
1157,"87aaa21f-bd94-499b-a633-b354cc915c0e",False,"en",358
1162,"fbd5e0d9-1468-4227-8a2a-c294a7d3223f",False,"en",87
1165,"c21e205c-c5d6-4ca7-aa3a-afc4fde29017",False,"en",406
1133,"e3db5954-882a-4e49-b515-88fffff944a6",False,"en",279
1139,"c1f8f91c-92c8-4c64-a797-2b2573cb137f",False,"en",380
1130,"50b0992d-0fb1-4c17-8848-ff5a997b302b",False,"en",344
1152,"e9d04fe2-90c7-493f-afa0-9bfc356a73cc",False,"es",378
1169,"b33cc55d-fdea-4ca5-91ad-b122d5b597ec",False,"en",381
1138,"57a5d950-4092-487c-b7c1-a3576d1b908d",False,"en",384
1163,"18d5a4ce-a8e3-4a80-bb56-bdc2ed3a012d",False,"en",406
1137,"ac4dd7d8-8ee8-46d6-a21b-0f72553475aa",False,"en",314
1154,"8720ec80-841c-4310-8126-78f505f01d49",False,"en",349
1125,"96182a93-1e88-42cf-93bb-1c252a189cf2",False,"en",344
1136,"bbeb62cb-4fd8-4559-8e9b-936607f8a9e8",False,"en",87
1161,"1e5c2711-1be8-451e-9d7c-624572bd5ceb",False,"en",253
1126,"f4986b65-363f-4e75-8574-dc1a9ba411af",False,"en",381
1159,"823cb651-c5bb-47ee-a52e-997ae8490d3f",False,"en",326
1151,"04e66ea1-aaf1-42df-a199-b1686e662294",False,"en",87
1149,"d8dda91c-baa0-473f-9a52-e100aff3dc68",False,"en",87
1140,"6437b884-263f-4f18-8a97-e672975d155f",False,"en",326
1131,"e406397f-dd8c-4c1a-9863-2c23778ba2cf",False,"en",381
1132,"0e99f201-2c4d-4526-a198-c42d1d4188e0",False,"en",381
1171,"f1db4cba-4581-48c8-b37a-1ca8499c224c",False,"en",381
1153,"59eda93b-e010-4a80-85b5-f7e3792e9745",False,"en",344
1135,"8162b4c0-3148-4a59-9ed3-6aa6f7855ed1",False,"en",87
1147,"9710829b-89b6-46c8-9677-5701622df628",False,"en",406
1156,"cd1452f0-8576-4650-b210-0d4a8bab78a6",False,"en",326
1142,"ead44584-1459-4f6c-b7d7-987478373608",True,"en",393
